x;y;Latitude;Longitude;Street
11.11.2011;26,58;;;
12.11.2011;26,56;;;
13.11.2011;26,55;;;
14.11.2011;26,53;;;
15.11.2011;26,51;;;
16.11.2011;26,49;;;
17.11.2011;26,48;;;
18.11.2011;26,46;;;
19.11.2011;26,44;;;
20.11.2011;26,43;;;
21.11.2011;26,41;;;
22.11.2011;26,39;;;
23.11.2011;26,38;;;
24.11.2011;26,36;;;
25.11.2011;26,35;;;
26.11.2011;26,33;;;
27.11.2011;26,31;;;
28.11.2011;26,3;;;
29.11.2011;26,28;;;
30.11.2011;26,27;;;
01.12.2011;26,25;;;
02.12.2011;26,24;;;
03.12.2011;26,22;;;
04.12.2011;26,21;;;
05.12.2011;26,19;;;
06.12.2011;26,18;;;
07.12.2011;26,18;;;
08.12.2011;26,19;;;
09.12.2011;26,21;;;
10.12.2011;26,24;;;
11.12.2011;26,28;;;
12.12.2011;26,33;;;
13.12.2011;26,39;;;
14.12.2011;26,45;;;
15.12.2011;26,52;;;
16.12.2011;26,59;;;
17.12.2011;26,65;;;
18.12.2011;26,71;;;
19.12.2011;26,79;;;
20.12.2011;26,97;;;
21.12.2011;27,21;;;
22.12.2011;27,4;;;
23.12.2011;27,52;;;
24.12.2011;27,59;;;
25.12.2011;27,62;;;
26.12.2011;27,67;;;
27.12.2011;27,72;;;
28.12.2011;27,79;;;
29.12.2011;27,84;;;
30.12.2011;27,88;;;
31.12.2011;27,9;;;
01.01.2012;27,91;;;
02.01.2012;27,93;;;
03.01.2012;27,94;;;
04.01.2012;27,98;;;
05.01.2012;28,08;;;
06.01.2012;28,22;;;
07.01.2012;28,41;;;
08.01.2012;28,65;;;
09.01.2012;28,91;;;
10.01.2012;29,13;;;
11.01.2012;29,29;;;
12.01.2012;29,38;;;
13.01.2012;29,4;;;
14.01.2012;29,37;;;
15.01.2012;29,35;;;
16.01.2012;29,3;;;
17.01.2012;29,25;;;
18.01.2012;29,2;;;
19.01.2012;29,15;;;
20.01.2012;29,1;;;
21.01.2012;29,05;;;
22.01.2012;29,01;;;
23.01.2012;29,01;;;
24.01.2012;29,1;;;
25.01.2012;29,23;;;
26.01.2012;29,38;;;
27.01.2012;29,48;;;
28.01.2012;29,53;;;
29.01.2012;29,53;;;
30.01.2012;29,51;;;
31.01.2012;29,47;;;
01.02.2012;29,42;;;
02.02.2012;29,37;;;
03.02.2012;29,31;;;
04.02.2012;29,25;;;
05.02.2012;29,19;;;
06.02.2012;29,13;;;
07.02.2012;29,06;;;
08.02.2012;28,99;;;
09.02.2012;28,92;;;
10.02.2012;28,85;;;
11.02.2012;28,79;;;
12.02.2012;28,73;;;
13.02.2012;28,67;;;
14.02.2012;28,62;;;
15.02.2012;28,56;;;
16.02.2012;28,49;;;
17.02.2012;28,44;;;
18.02.2012;28,39;;;
19.02.2012;28,35;;;
20.02.2012;28,3;;;
21.02.2012;28,26;;;
22.02.2012;28,24;;;
23.02.2012;28,22;;;
24.02.2012;28,2;;;
25.02.2012;28,17;;;
26.02.2012;28,14;;;
27.02.2012;28,11;;;
28.02.2012;28,07;;;
29.02.2012;28,04;;;
01.03.2012;28,01;;;
02.03.2012;27,99;;;
03.03.2012;27,97;;;
04.03.2012;27,95;;;
05.03.2012;27,93;;;
06.03.2012;27,91;;;
07.03.2012;27,88;;;
08.03.2012;27,87;;;
09.03.2012;27,85;;;
10.03.2012;27,84;;;
11.03.2012;27,83;;;
12.03.2012;27,81;;;
13.03.2012;27,8;;;
14.03.2012;27,78;;;
15.03.2012;27,76;;;
16.03.2012;27,74;;;
17.03.2012;27,72;;;
18.03.2012;27,7;;;
19.03.2012;27,67;;;
20.03.2012;27,64;;;
21.03.2012;27,62;;;
22.03.2012;27,6;;;
23.03.2012;27,59;;;
24.03.2012;27,57;;;
25.03.2012;27,55;;;
26.03.2012;27,54;;;
27.03.2012;27,52;;;
28.03.2012;27,51;;;
29.03.2012;27,49;;;
30.03.2012;27,48;;;
31.03.2012;27,46;;;
01.04.2012;27,44;;;
02.04.2012;27,42;;;
03.04.2012;27,4;;;
04.04.2012;27,39;;;
05.04.2012;27,36;;;
06.04.2012;27,35;;;
07.04.2012;27,33;;;
08.04.2012;27,31;;;
09.04.2012;27,31;;;
10.04.2012;27,31;;;
11.04.2012;27,3;;;
12.04.2012;27,29;;;
13.04.2012;27,29;;;
14.04.2012;27,28;;;
15.04.2012;27,28;;;
16.04.2012;27,27;;;
17.04.2012;27,27;;;
18.04.2012;27,28;;;
19.04.2012;27,28;;;
20.04.2012;27,27;;;
21.04.2012;27,28;;;
22.04.2012;27,29;;;
23.04.2012;27,29;;;
24.04.2012;27,3;;;
25.04.2012;27,29;;;
26.04.2012;27,3;;;
27.04.2012;27,29;;;
28.04.2012;27,3;;;
29.04.2012;27,32;;;
30.04.2012;27,33;;;
01.05.2012;27,34;;;
02.05.2012;27,35;;;
03.05.2012;27,36;;;
04.05.2012;27,36;;;
05.05.2012;27,37;;;
06.05.2012;27,39;;;
07.05.2012;27,4;;;
08.05.2012;27,42;;;
09.05.2012;27,44;;;
10.05.2012;27,47;;;
11.05.2012;27,49;;;
12.05.2012;27,5;;;
13.05.2012;27,51;;;
14.05.2012;27,52;;;
15.05.2012;27,53;;;
16.05.2012;27,53;;;
17.05.2012;27,54;;;
18.05.2012;27,55;;;
19.05.2012;27,55;;;
20.05.2012;27,56;;;
21.05.2012;27,57;;;
22.05.2012;27,56;;;
23.05.2012;27,55;;;
24.05.2012;27,54;;;
25.05.2012;27,55;;;
26.05.2012;27,56;;;
27.05.2012;27,57;;;
28.05.2012;27,58;;;
29.05.2012;27,58;;;
30.05.2012;27,58;;;
31.05.2012;27,57;;;
01.06.2012;27,56;;;
02.06.2012;27,55;;;
03.06.2012;27,54;;;
04.06.2012;27,53;;;
05.06.2012;27,51;;;
06.06.2012;27,52;;;
07.06.2012;27,51;;;
08.06.2012;27,52;;;
09.06.2012;27,52;;;
10.06.2012;27,54;;;
11.06.2012;27,56;;;
12.06.2012;27,58;;;
19.06.2012;27,82;;;
20.06.2012;27,84;;;
21.06.2012;27,87;;;
22.06.2012;27,88;;;
23.06.2012;27,9;;;
24.06.2012;27,92;;;
25.06.2012;27,93;;;
26.06.2012;27,93;;;
27.06.2012;27,94;;;
28.06.2012;27,94;;;
29.06.2012;27,93;;;
30.06.2012;27,92;;;
01.07.2012;27,92;;;
02.07.2012;27,93;;;
03.07.2012;27,94;;;
04.07.2012;27,95;;;
05.07.2012;27,96;;;
06.07.2012;27,97;;;
07.07.2012;27,97;;;
08.07.2012;27,99;;;
09.07.2012;27,99;;;
10.07.2012;28;;;
11.07.2012;28;;;
12.07.2012;28,01;;;
13.07.2012;28,01;;;
14.07.2012;28;;;
15.07.2012;28;;;
16.07.2012;28,02;;;
17.07.2012;28,03;;;
18.07.2012;28,06;;;
19.07.2012;28,07;;;
20.07.2012;28,06;;;
21.07.2012;28,05;;;
22.07.2012;28,03;;;
23.07.2012;28,01;;;
24.07.2012;27,99;;;
25.07.2012;27,97;;;
26.07.2012;27,94;;;
27.07.2012;27,91;;;
28.07.2012;27,88;;;
29.07.2012;27,84;;;
30.07.2012;27,8;;;
31.07.2012;27,78;;;
01.08.2012;27,76;;;
02.08.2012;27,74;;;
03.08.2012;27,71;;;
04.08.2012;27,69;;;
05.08.2012;27,67;;;
06.08.2012;27,64;;;
07.08.2012;27,6;;;
08.08.2012;27,57;;;
09.08.2012;27,55;;;
10.08.2012;27,52;;;
11.08.2012;27,5;;;
12.08.2012;27,47;;;
13.08.2012;27,45;;;
14.08.2012;27,43;;;
15.08.2012;27,4;;;
16.08.2012;27,37;;;
17.08.2012;27,34;;;
18.08.2012;27,32;;;
19.08.2012;27,29;;;
20.08.2012;27,26;;;
21.08.2012;27,24;;;
22.08.2012;27,22;;;
23.08.2012;27,2;;;
24.08.2012;27,17;;;
25.08.2012;27,15;;;
26.08.2012;27,12;;;
27.08.2012;27,1;;;
28.08.2012;27,08;;;
29.08.2012;27,07;;;
30.08.2012;27,05;;;
31.08.2012;27,03;;;
01.09.2012;27;;;
02.09.2012;26,96;;;
03.09.2012;26,93;;;
04.09.2012;26,9;;;
05.09.2012;26,87;;;
06.09.2012;26,86;;;
07.09.2012;26,85;;;
08.09.2012;26,85;;;
09.09.2012;26,84;;;
10.09.2012;26,82;;;
11.09.2012;26,81;;;
12.09.2012;26,78;;;
13.09.2012;26,76;;;
14.09.2012;26,74;;;
15.09.2012;26,72;;;
16.09.2012;26,7;;;
17.09.2012;26,69;;;
18.09.2012;26,69;;;
19.09.2012;26,68;;;
20.09.2012;26,67;;;
21.09.2012;26,66;;;
22.09.2012;26,65;;;
23.09.2012;26,63;;;
24.09.2012;26,62;;;
25.09.2012;26,61;;;
26.09.2012;26,6;;;
27.09.2012;26,6;;;
28.09.2012;26,6;;;
29.09.2012;26,6;;;
30.09.2012;26,61;;;
01.10.2012;26,62;;;
02.10.2012;26,62;;;
03.10.2012;26,61;;;
04.10.2012;26,62;;;
05.10.2012;26,61;;;
06.10.2012;26,61;;;
07.10.2012;26,61;;;
08.10.2012;26,61;;;
09.10.2012;26,61;;;
10.10.2012;26,61;;;
11.10.2012;26,61;;;
12.10.2012;26,62;;;
13.10.2012;26,63;;;
