x;y;Latitude;Longitude;Street
03.01.2004;38,15;;;
04.01.2004;38,17;;;
05.01.2004;38,16;;;
06.01.2004;38,17;;;
07.01.2004;38,19;;;
08.01.2004;38,2;;;
09.01.2004;38,21;;;
10.01.2004;38,2;;;
11.01.2004;38,24;;;
12.01.2004;38,27;;;
13.01.2004;38,34;;;
14.01.2004;38,33;;;
15.01.2004;38,34;;;
16.01.2004;38,4;;;
17.01.2004;38,38;;;
18.01.2004;38,33;;;
19.01.2004;38,4;;;
20.01.2004;38,46;;;
21.01.2004;38,46;;;
22.01.2004;38,47;;;
23.01.2004;38,47;;;
24.01.2004;38,49;;;
25.01.2004;38,48;;;
26.01.2004;38,5;;;
27.01.2004;38,5;;;
28.01.2004;38,51;;;
29.01.2004;38,47;;;
30.01.2004;38,47;;;
31.01.2004;38,51;;;
01.02.2004;38,47;;;
02.02.2004;38,49;;;
03.02.2004;38,53;;;
04.02.2004;38,54;;;
05.02.2004;38,55;;;
06.02.2004;38,57;;;
07.02.2004;38,55;;;
08.02.2004;38,57;;;
09.02.2004;38,57;;;
10.02.2004;38,6;;;
11.02.2004;38,6;;;
12.02.2004;38,6;;;
13.02.2004;38,61;;;
14.02.2004;38,62;;;
15.02.2004;38,62;;;
16.02.2004;38,6;;;
17.02.2004;38,6;;;
18.02.2004;38,61;;;
19.02.2004;38,59;;;
20.02.2004;38,6;;;
21.02.2004;38,63;;;
22.02.2004;38,6;;;
23.02.2004;38,58;;;
24.02.2004;38,58;;;
25.02.2004;38,59;;;
26.02.2004;38,6;;;
27.02.2004;38,6;;;
28.02.2004;38,56;;;
29.02.2004;38,51;;;
01.03.2004;38,49;;;
02.03.2004;38,5;;;
03.03.2004;38,5;;;
04.03.2004;38,52;;;
05.03.2004;38,52;;;
06.03.2004;38,51;;;
07.03.2004;38,5;;;
08.03.2004;38,48;;;
09.03.2004;38,48;;;
10.03.2004;38,5;;;
11.03.2004;38,5;;;
12.03.2004;38,51;;;
13.03.2004;38,48;;;
14.03.2004;38,46;;;
15.03.2004;38,46;;;
16.03.2004;38,45;;;
17.03.2004;38,46;;;
18.03.2004;38,47;;;
19.03.2004;38,48;;;
20.03.2004;38,48;;;
21.03.2004;38,47;;;
22.03.2004;38,46;;;
23.03.2004;38,45;;;
24.03.2004;38,44;;;
25.03.2004;38,44;;;
26.03.2004;38,44;;;
27.03.2004;38,44;;;
28.03.2004;38,43;;;
29.03.2004;38,43;;;
30.03.2004;38,45;;;
31.03.2004;38,45;;;
01.04.2004;38,44;;;
02.04.2004;38,43;;;
03.04.2004;38,41;;;
04.04.2004;38,42;;;
05.04.2004;38,43;;;
06.04.2004;38,46;;;
07.04.2004;38,45;;;
08.04.2004;38,44;;;
09.04.2004;38,43;;;
10.04.2004;38,44;;;
11.04.2004;38,42;;;
12.04.2004;38,42;;;
13.04.2004;38,43;;;
14.04.2004;38,43;;;
15.04.2004;38,44;;;
16.04.2004;38,44;;;
17.04.2004;38,47;;;
18.04.2004;38,48;;;
19.04.2004;38,45;;;
20.04.2004;38,42;;;
21.04.2004;38,41;;;
22.04.2004;38,41;;;
23.04.2004;38,4;;;
24.04.2004;38,4;;;
25.04.2004;38,4;;;
26.04.2004;38,43;;;
27.04.2004;38,43;;;
28.04.2004;38,46;;;
29.04.2004;38,47;;;
30.04.2004;38,44;;;
01.05.2004;38,44;;;
02.05.2004;38,45;;;
03.05.2004;38,47;;;
04.05.2004;38,46;;;
05.05.2004;38,44;;;
06.05.2004;38,44;;;
07.05.2004;38,57;;;
08.05.2004;38,54;;;
09.05.2004;38,53;;;
10.05.2004;38,52;;;
11.05.2004;38,52;;;
12.05.2004;38,52;;;
13.05.2004;38,51;;;
14.05.2004;38,51;;;
15.05.2004;38,5;;;
16.05.2004;38,51;;;
17.05.2004;38,5;;;
18.05.2004;38,5;;;
19.05.2004;38,51;;;
20.05.2004;38,48;;;
21.05.2004;38,47;;;
22.05.2004;38,47;;;
23.05.2004;38,47;;;
24.05.2004;38,47;;;
25.05.2004;38,45;;;
26.05.2004;38,44;;;
27.05.2004;38,44;;;
28.05.2004;38,45;;;
29.05.2004;38,44;;;
30.05.2004;38,44;;;
31.05.2004;38,42;;;
01.06.2004;38,4;;;
02.06.2004;38,43;;;
03.06.2004;38,42;;;
04.06.2004;38,4;;;
