x;y;Latitude;Longitude;Street
19.03.2005;28,58;;;
20.03.2005;28,59;;;
21.03.2005;28,6;;;
22.03.2005;28,62;;;
23.03.2005;28,63;;;
24.03.2005;28,65;;;
25.03.2005;28,67;;;
26.03.2005;28,68;;;
27.03.2005;28,7;;;
28.03.2005;28,71;;;
29.03.2005;28,71;;;
30.03.2005;28,73;;;
31.03.2005;28,73;;;
01.04.2005;28,74;;;
02.04.2005;28,75;;;
03.04.2005;28,76;;;
04.04.2005;28,77;;;
05.04.2005;28,78;;;
06.04.2005;28,79;;;
07.04.2005;28,8;;;
08.04.2005;28,8;;;
09.04.2005;28,79;;;
10.04.2005;28,78;;;
11.04.2005;28,78;;;
12.04.2005;28,79;;;
13.04.2005;28,81;;;
14.04.2005;28,82;;;
15.04.2005;28,83;;;
16.04.2005;28,83;;;
17.04.2005;28,84;;;
18.04.2005;28,84;;;
19.04.2005;28,83;;;
20.04.2005;28,82;;;
21.04.2005;28,81;;;
22.04.2005;28,82;;;
23.04.2005;28,84;;;
24.04.2005;28,86;;;
25.04.2005;28,88;;;
26.04.2005;28,89;;;
27.04.2005;28,92;;;
28.04.2005;28,93;;;
29.04.2005;28,95;;;
30.04.2005;28,96;;;
01.05.2005;28,99;;;
02.05.2005;29;;;
03.05.2005;29,02;;;
04.05.2005;29,02;;;
05.05.2005;29,03;;;
06.05.2005;29,04;;;
07.05.2005;29,04;;;
08.05.2005;29,04;;;
09.05.2005;29,05;;;
10.05.2005;29,05;;;
11.05.2005;29,06;;;
12.05.2005;29,07;;;
13.05.2005;29,08;;;
14.05.2005;29,1;;;
15.05.2005;29,1;;;
16.05.2005;29,11;;;
17.05.2005;29,11;;;
18.05.2005;29,11;;;
19.05.2005;29,11;;;
20.05.2005;29,11;;;
21.05.2005;29,11;;;
22.05.2005;29,11;;;
23.05.2005;29,1;;;
24.05.2005;29,09;;;
25.05.2005;29,08;;;
26.05.2005;29,07;;;
27.05.2005;29,07;;;
28.05.2005;29,07;;;
29.05.2005;29,06;;;
30.05.2005;29,05;;;
31.05.2005;29,04;;;
01.06.2005;29,04;;;
02.06.2005;29,03;;;
03.06.2005;29,03;;;
04.06.2005;29,02;;;
05.06.2005;29,01;;;
06.06.2005;28,99;;;
07.06.2005;28,98;;;
08.06.2005;28,96;;;
09.06.2005;28,95;;;
10.06.2005;28,95;;;
11.06.2005;28,94;;;
12.06.2005;28,93;;;
13.06.2005;28,92;;;
14.06.2005;28,91;;;
15.06.2005;28,89;;;
16.06.2005;28,87;;;
17.06.2005;28,86;;;
18.06.2005;28,84;;;
19.06.2005;28,82;;;
20.06.2005;28,81;;;
21.06.2005;28,79;;;
22.06.2005;28,77;;;
23.06.2005;28,75;;;
24.06.2005;28,73;;;
25.06.2005;28,71;;;
26.06.2005;28,69;;;
27.06.2005;28,67;;;
28.06.2005;28,65;;;
29.06.2005;28,63;;;
30.06.2005;28,61;;;
01.07.2005;28,59;;;
02.07.2005;28,57;;;
03.07.2005;28,56;;;
04.07.2005;28,55;;;
05.07.2005;28,54;;;
06.07.2005;28,53;;;
07.07.2005;28,52;;;
08.07.2005;28,5;;;
09.07.2005;28,49;;;
10.07.2005;28,48;;;
11.07.2005;28,48;;;
12.07.2005;28,47;;;
13.07.2005;28,46;;;
14.07.2005;28,45;;;
15.07.2005;28,45;;;
16.07.2005;28,44;;;
17.07.2005;28,42;;;
18.07.2005;28,41;;;
19.07.2005;28,4;;;
20.07.2005;28,38;;;
21.07.2005;28,37;;;
22.07.2005;28,35;;;
23.07.2005;28,34;;;
24.07.2005;28,32;;;
25.07.2005;28,31;;;
26.07.2005;28,29;;;
27.07.2005;28,28;;;
28.07.2005;28,26;;;
29.07.2005;28,25;;;
30.07.2005;28,23;;;
31.07.2005;28,22;;;
01.08.2005;28,21;;;
02.08.2005;28,2;;;
03.08.2005;28,19;;;
04.08.2005;28,18;;;
05.08.2005;28,17;;;
06.08.2005;28,16;;;
07.08.2005;28,15;;;
08.08.2005;28,15;;;
09.08.2005;28,14;;;
10.08.2005;28,14;;;
11.08.2005;28,13;;;
12.08.2005;28,13;;;
13.08.2005;28,12;;;
14.08.2005;28,12;;;
15.08.2005;28,11;;;
16.08.2005;28,1;;;
17.08.2005;28,1;;;
18.08.2005;28,09;;;
