x;y;Latitude;Longitude;Street;
03.08.1986;27,9;;;;
04.08.1986;27,88;;;;
05.08.1986;27,86;;;;
06.08.1986;27,83;;;;
07.08.1986;27,81;;;;
08.08.1986;27,8;;;;
09.08.1986;27,76;;;;
10.08.1986;27,75;;;;
11.08.1986;27,72;;;;
12.08.1986;27,71;;;;
13.08.1986;27,68;;;;
14.08.1986;27,65;;;;
15.08.1986;27,64;;;;
16.08.1986;27,64;;;;
17.08.1986;27,66;;;;
18.08.1986;27,67;;;;
19.08.1986;27,68;;;;
20.08.1986;27,63;;;;
21.08.1986;27,62;;;;
22.08.1986;27,66;;;;
23.08.1986;27,68;;;;
24.08.1986;27,68;;;;
25.08.1986;27,69;;;;
26.08.1986;27,73;;;;
27.08.1986;27,74;;;;
28.08.1986;27,75;;;;
29.08.1986;27,77;;;;
30.08.1986;27,78;;;;
31.08.1986;27,78;;;;
01.09.1986;27,77;;;;
02.09.1986;27,74;;;;
03.09.1986;27,74;;;;
04.09.1986;27,7;;;;
05.09.1986;27,67;;;;
06.09.1986;27,67;;;;
07.09.1986;27,64;;;;
08.09.1986;27,62;;;;
09.09.1986;27,62;;;;
10.09.1986;27,57;;;;
11.09.1986;27,55;;;;
12.09.1986;27,53;;;;
13.09.1986;27,5;;;;
14.09.1986;27,45;;;;
15.09.1986;27,47;;;;
16.09.1986;27,45;;;;
17.09.1986;27,5;;;;
18.09.1986;27,53;;;;
19.09.1986;27,62;;;;
20.09.1986;27,74;;;;
21.09.1986;27,81;;;;
22.09.1986;27,84;;;;
23.09.1986;27,81;;;;
24.09.1986;27,76;;;;
25.09.1986;27,7;;;;
26.09.1986;27,66;;;;
27.09.1986;27,62;;;;
28.09.1986;27,58;;;;
29.09.1986;27,54;;;;
30.09.1986;27,5;;;;
01.10.1986;27,46;;;;
02.10.1986;27,43;;;;
03.10.1986;27,38;;;;
04.10.1986;27,35;;;;
05.10.1986;27,31;;;;
06.10.1986;27,3;;;;
07.10.1986;27,26;;;;
08.10.1986;27,24;;;;
09.10.1986;27,2;;;;
10.10.1986;27,22;;;;
11.10.1986;27,18;;;;
12.10.1986;27,13;;;;
13.10.1986;27,11;;;;
14.10.1986;27,09;;;;
15.10.1986;27,08;;;;
16.10.1986;27,07;;;;
17.10.1986;27,03;;;;
18.10.1986;27,02;;;;
19.10.1986;27,01;;;;
20.10.1986;26,99;;;;
21.10.1986;26,95;;;;
22.10.1986;26,97;;;;
23.10.1986;26,97;;;;
24.10.1986;27,07;;;;
25.10.1986;27,3;;;;
26.10.1986;27,58;;;;
27.10.1986;27,78;;;;
28.10.1986;27,9;;;;
29.10.1986;27,94;;;;
30.10.1986;27,93;;;;
31.10.1986;27,93;;;;
01.11.1986;27,92;;;;
02.11.1986;27,89;;;;
03.11.1986;27,88;;;;
04.11.1986;27,9;;;;
05.11.1986;27,96;;;;
06.11.1986;28;;;;
07.11.1986;28,01;;;;
08.11.1986;28,01;;;;
09.11.1986;27,96;;;;
10.11.1986;27,93;;;;
11.11.1986;27,87;;;;
12.11.1986;27,86;;;;
13.11.1986;27,79;;;;
14.11.1986;27,75;;;;
15.11.1986;27,71;;;;
16.11.1986;27,65;;;;
17.11.1986;27,59;;;;
18.11.1986;27,56;;;;
19.11.1986;27,54;;;;
20.11.1986;27,51;;;;
21.11.1986;27,49;;;;
22.11.1986;27,48;;;;
23.11.1986;27,47;;;;
24.11.1986;27,49;;;;
25.11.1986;27,51;;;;
26.11.1986;27,57;;;;
27.11.1986;27,6;;;;
28.11.1986;27,63;;;;
29.11.1986;27,63;;;;
30.11.1986;27,62;;;;
01.12.1986;27,61;;;;
02.12.1986;27,58;;;;
03.12.1986;27,53;;;;
04.12.1986;27,5;;;;
05.12.1986;27,46;;;;
06.12.1986;27,46;;;;
07.12.1986;27,41;;;;
08.12.1986;27,39;;;;
