x;y;Latitude;Longitude;Street
12.04.2004;39,05;;;
13.04.2004;39,06;;;
14.04.2004;39,06;;;
15.04.2004;39,06;;;
16.04.2004;39,06;;;
17.04.2004;39,08;;;
18.04.2004;39,09;;;
19.04.2004;39,06;;;
20.04.2004;39,03;;;
21.04.2004;39,01;;;
22.04.2004;39;;;
23.04.2004;39,01;;;
24.04.2004;39;;;
25.04.2004;38,99;;;
26.04.2004;39;;;
27.04.2004;39,02;;;
28.04.2004;39,02;;;
29.04.2004;39,06;;;
30.04.2004;39,07;;;
01.05.2004;39,05;;;
02.05.2004;39,04;;;
03.05.2004;39,05;;;
04.05.2004;39,07;;;
05.05.2004;39,08;;;
06.05.2004;39,04;;;
07.05.2004;39,02;;;
08.05.2004;39,25;;;
09.05.2004;39,25;;;
10.05.2004;39,24;;;
11.05.2004;39,22;;;
12.05.2004;39,21;;;
13.05.2004;39,21;;;
14.05.2004;39,19;;;
15.05.2004;39,17;;;
16.05.2004;39,15;;;
17.05.2004;39,15;;;
18.05.2004;39,14;;;
19.05.2004;39,12;;;
20.05.2004;39,11;;;
21.05.2004;39,1;;;
22.05.2004;39,08;;;
23.05.2004;39,07;;;
24.05.2004;39,05;;;
25.05.2004;39,04;;;
26.05.2004;39,03;;;
27.05.2004;39,01;;;
28.05.2004;39;;;
29.05.2004;38,98;;;
30.05.2004;38,98;;;
31.05.2004;38,97;;;
01.06.2004;38,97;;;
02.06.2004;38,95;;;
03.06.2004;38,93;;;
04.06.2004;38,94;;;
05.06.2004;38,94;;;
06.06.2004;38,92;;;
07.06.2004;38,92;;;
08.06.2004;38,9;;;
09.06.2004;38,89;;;
10.06.2004;38,88;;;
11.06.2004;38,88;;;
12.06.2004;38,88;;;
13.06.2004;38,9;;;
14.06.2004;38,89;;;
15.06.2004;38,9;;;
16.06.2004;38,88;;;
17.06.2004;38,9;;;
18.06.2004;38,88;;;
19.06.2004;38,87;;;
20.06.2004;38,87;;;
21.06.2004;38,86;;;
22.06.2004;38,85;;;
23.06.2004;38,88;;;
24.06.2004;38,84;;;
26.06.2004;38,82;;;
27.06.2004;38,83;;;
28.06.2004;38,8;;;
29.06.2004;38,8;;;
30.06.2004;38,8;;;
01.07.2004;38,8;;;
02.07.2004;38,79;;;
03.07.2004;38,79;;;
04.07.2004;38,78;;;
05.07.2004;38,77;;;
06.07.2004;38,76;;;
07.07.2004;38,77;;;
08.07.2004;38,77;;;
09.07.2004;38,77;;;
10.07.2004;38,77;;;
11.07.2004;38,77;;;
12.07.2004;38,76;;;
13.07.2004;38,75;;;
14.07.2004;38,75;;;
15.07.2004;38,75;;;
16.07.2004;38,75;;;
17.07.2004;38,75;;;
18.07.2004;38,77;;;
19.07.2004;38,77;;;
20.07.2004;38,78;;;
21.07.2004;38,79;;;
22.07.2004;38,78;;;
23.07.2004;38,78;;;
24.07.2004;38,75;;;
25.07.2004;38,76;;;
26.07.2004;38,76;;;
27.07.2004;38,75;;;
28.07.2004;38,74;;;
29.07.2004;38,73;;;
30.07.2004;38,73;;;
31.07.2004;38,72;;;
01.08.2004;38,71;;;
02.08.2004;38,71;;;
03.08.2004;38,7;;;
04.08.2004;38,7;;;
05.08.2004;38,69;;;
06.08.2004;38,68;;;
07.08.2004;38,67;;;
08.08.2004;38,68;;;
09.08.2004;38,67;;;
10.08.2004;38,66;;;
11.08.2004;38,69;;;
12.08.2004;38,69;;;
13.08.2004;38,69;;;
14.08.2004;38,72;;;
15.08.2004;38,7;;;
16.08.2004;38,71;;;
17.08.2004;38,7;;;
18.08.2004;38,71;;;
19.08.2004;38,73;;;
20.08.2004;38,72;;;
21.08.2004;38,71;;;
22.08.2004;38,69;;;
23.08.2004;38,7;;;
24.08.2004;38,7;;;
25.08.2004;38,69;;;
26.08.2004;38,69;;;
27.08.2004;38,69;;;
28.08.2004;38,69;;;
29.08.2004;38,69;;;
30.08.2004;38,69;;;
31.08.2004;38,68;;;
01.09.2004;38,67;;;
02.09.2004;38,66;;;
03.09.2004;38,65;;;
04.09.2004;38,64;;;
05.09.2004;38,64;;;
06.09.2004;38,64;;;
07.09.2004;38,63;;;
08.09.2004;38,62;;;
09.09.2004;38,62;;;
10.09.2004;38,63;;;
11.09.2004;38,65;;;
12.09.2004;38,65;;;
13.09.2004;38,65;;;
14.09.2004;38,65;;;
15.09.2004;38,63;;;
16.09.2004;38,61;;;
17.09.2004;38,61;;;
18.09.2004;38,62;;;
19.09.2004;38,6;;;
20.09.2004;38,61;;;
21.09.2004;38,6;;;
22.09.2004;38,6;;;
23.09.2004;38,68;;;
24.09.2004;38,7;;;
25.09.2004;38,69;;;
26.09.2004;38,7;;;
27.09.2004;38,7;;;
28.09.2004;38,7;;;
29.09.2004;38,71;;;
30.09.2004;38,7;;;
01.10.2004;38,7;;;
02.10.2004;38,7;;;
03.10.2004;38,69;;;
04.10.2004;38,7;;;
05.10.2004;38,69;;;
06.10.2004;38,69;;;
07.10.2004;38,69;;;
08.10.2004;38,69;;;
09.10.2004;38,68;;;
10.10.2004;38,67;;;
11.10.2004;38,66;;;
12.10.2004;38,66;;;
13.10.2004;38,66;;;
14.10.2004;38,66;;;
15.10.2004;38,66;;;
16.10.2004;38,66;;;
17.10.2004;38,65;;;
18.10.2004;38,64;;;
19.10.2004;38,63;;;
20.10.2004;38,64;;;
21.10.2004;38,63;;;
22.10.2004;38,62;;;
23.10.2004;38,63;;;
24.10.2004;38,63;;;
25.10.2004;38,62;;;
26.10.2004;38,61;;;
27.10.2004;38,62;;;
28.10.2004;38,63;;;
29.10.2004;38,62;;;
30.10.2004;38,61;;;
31.10.2004;38,59;;;
01.11.2004;38,6;;;
02.11.2004;38,59;;;
03.11.2004;38,59;;;
04.11.2004;38,59;;;
05.11.2004;38,58;;;
06.11.2004;38,59;;;
