x;y;Latitude;Longitude;Street;
23.02.2004;40,64;;;;
24.02.2004;40,64;;;;
25.02.2004;40,65;;;;
26.02.2004;40,66;;;;
27.02.2004;40,65;;;;
28.02.2004;40,62;;;;
29.02.2004;40,58;;;;
01.03.2004;40,56;;;;
02.03.2004;40,56;;;;
03.03.2004;40,56;;;;
04.03.2004;40,57;;;;
05.03.2004;40,57;;;;
06.03.2004;40,56;;;;
07.03.2004;40,55;;;;
08.03.2004;40,54;;;;
09.03.2004;40,54;;;;
10.03.2004;40,54;;;;
11.03.2004;40,54;;;;
12.03.2004;40,55;;;;
13.03.2004;40,53;;;;
14.03.2004;40,51;;;;
15.03.2004;40,5;;;;
16.03.2004;40,5;;;;
17.03.2004;40,51;;;;
18.03.2004;40,52;;;;
19.03.2004;40,52;;;;
20.03.2004;40,53;;;;
21.03.2004;40,53;;;;
22.03.2004;40,51;;;;
23.03.2004;40,5;;;;
24.03.2004;40,49;;;;
25.03.2004;40,49;;;;
26.03.2004;40,49;;;;
27.03.2004;40,48;;;;
28.03.2004;40,47;;;;
29.03.2004;40,47;;;;
30.03.2004;40,47;;;;
31.03.2004;40,47;;;;
01.04.2004;40,47;;;;
02.04.2004;40,46;;;;
03.04.2004;40,45;;;;
04.04.2004;40,45;;;;
05.04.2004;40,46;;;;
06.04.2004;40,48;;;;
07.04.2004;40,47;;;;
08.04.2004;40,46;;;;
09.04.2004;40,46;;;;
10.04.2004;40,47;;;;
11.04.2004;40,45;;;;
12.04.2004;40,45;;;;
13.04.2004;40,45;;;;
14.04.2004;40,45;;;;
15.04.2004;40,45;;;;
16.04.2004;40,46;;;;
17.04.2004;40,48;;;;
18.04.2004;40,49;;;;
19.04.2004;40,47;;;;
20.04.2004;40,44;;;;
21.04.2004;40,44;;;;
22.04.2004;40,43;;;;
23.04.2004;40,44;;;;
24.04.2004;40,45;;;;
25.04.2004;40,44;;;;
26.04.2004;40,45;;;;
27.04.2004;40,46;;;;
28.04.2004;40,47;;;;
29.04.2004;40,48;;;;
30.04.2004;40,49;;;;
01.05.2004;40,48;;;;
02.05.2004;40,48;;;;
03.05.2004;40,49;;;;
04.05.2004;40,5;;;;
05.05.2004;40,5;;;;
06.05.2004;40,48;;;;
07.05.2004;40,47;;;;
08.05.2004;40,54;;;;
09.05.2004;40,55;;;;
10.05.2004;40,56;;;;
11.05.2004;40,57;;;;
12.05.2004;40,58;;;;
13.05.2004;40,59;;;;
14.05.2004;40,59;;;;
15.05.2004;40,58;;;;
16.05.2004;40,59;;;;
17.05.2004;40,59;;;;
18.05.2004;40,59;;;;
19.05.2004;40,59;;;;
20.05.2004;40,59;;;;
21.05.2004;40,59;;;;
22.05.2004;40,57;;;;
23.05.2004;40,56;;;;
24.05.2004;40,56;;;;
