FID,saison,baumart,link,last_update,_geometry
stadtbaum.72833ce2-6237-44e4-85b5-ee40b08f04cc,2021/2022,Kaiserlinde,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (343185 5677883)
stadtbaum.0ed4b14b-5b1a-4a81-997f-041c65f75902,2021/2022,Kaiserlinde,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (343203 5677877)
stadtbaum.afca9752-c79f-4db0-91c0-cd8a662d38ff,2021/2022,Kaiserlinde,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (343208 5677876)
stadtbaum.deeecfac-09d3-4693-a8df-8fea2af47807,2021/2022,Zierkirsche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (343660 5678257)
stadtbaum.da939052-4b97-4f9f-8620-9b85dd945a33,2021/2022,Zierkirsche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (343647 5678299)
stadtbaum.c5e9198a-6486-4ee8-b502-f8e226111479,2021/2022,Zierkirsche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (343623 5678360)
stadtbaum.36333153-7bd5-4a84-86c2-c3567c189694,2021/2022,Zierkirsche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (343609 5678392)
stadtbaum.71bfef76-9ac8-47cc-9e56-29d3cb35bf7c,2021/2022,Zierkirsche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (343669 5678225)
stadtbaum.b411cdf8-26bc-4b52-8183-2f2ece16fa38,2021/2022,Korea-Tanne,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (341808 5677990)
stadtbaum.907dccef-0ce3-485c-b0b3-22b3965d3054,2021/2022,Hopfenbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (342472 5682002)
stadtbaum.17ac15f2-aebe-468a-8606-2869145eee34,2021/2022,Hopfenbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (342488 5681967)
stadtbaum.7f5d20b1-2b9d-4463-89f0-a97e5c4320bb,2021/2022,Zierkirsche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (343417 5685533)
stadtbaum.f2bab9e2-22ac-4ff0-a7aa-ea8da421fdea,2021/2022,Zierkirsche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (343296 5685475)
stadtbaum.87aeb28d-edc3-4ef8-9217-0db0b7c14a09,2021/2022,Zierkirsche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (343397 5685474)
stadtbaum.c6f1f382-8c8c-4e02-94c1-65fe832e8d7c,2021/2022,Zierkirsche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345877 5689138)
stadtbaum.bd03e05d-3252-481e-99f6-541458891b56,2021/2022,Kaiserlinde,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (342713 5682611)
stadtbaum.45158de0-148a-4ea5-8387-60bc72955e5d,2021/2022,Kaiserlinde,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (342422 5685696)
stadtbaum.3c1c2487-d6dd-4492-b831-41cdad2802d4,2021/2022,Kaiserlinde,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (342691 5682694)
stadtbaum.dd70c7dd-1782-4485-a8ac-27e6c43b57d3,2021/2022,Chinesischer Spitzahorn,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (342527 5681712)
stadtbaum.540befe9-3891-47f1-acd7-369e83be5000,2021/2022,Hopfenbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (343816 5686255)
stadtbaum.61b05f67-88ce-45c8-a74b-2b3f500c3a46,2021/2022,Hopfenbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (343833 5686255)
stadtbaum.46139f7c-e3a9-42b4-b710-4f33247918c9,2021/2022,Zierkirsche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (344693 5681579)
stadtbaum.a2441753-a738-4903-863d-95fb7549c3f3,2021/2022,Zierkirsche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (344722 5681418)
stadtbaum.4801d42c-6e6c-4ff7-947d-0022f8f28cc9,2021/2022,Hainbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (344869 5682104)
stadtbaum.cdee0f28-883c-4201-8810-be3a36f9886a,2021/2022,Spitzahorn,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347115 5681330)
stadtbaum.46c241b3-2e26-4751-85c5-c1b8c5124ea8,2021/2022,Spitzahorn,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347153 5679581)
stadtbaum.44c899c6-aad4-463f-bb6c-2f4529608da9,2021/2022,Spitzahorn,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347186 5679663)
