,Datum,Tmit,Sges,Rges
739,09.01.2014,"9,6",0,"2,0"
740,10.01.2014,"5,4","4,6","0,0"
741,11.01.2014,"3,7","1,9","0,6"
742,12.01.2014,3,"6,2","0,0"
743,13.01.2014,"5,7","1,1","0,0"
744,14.01.2014,"6,4","3,5","0,0"
745,15.01.2014,"4,2","0,5","2,2"
746,16.01.2014,"6,6",0,"0,8"
747,17.01.2014,"8,7","1,4","0,0"
748,18.01.2014,"7,3","6,9","0,0"
749,19.01.2014,"5,2","1,1","0,0"
750,20.01.2014,"3,8",0,"0,0"
751,21.01.2014,"2,6",0,"0,1"
752,22.01.2014,"3,4","3,2","0,0"
753,23.01.2014,"1,4",1,"3,5"
754,24.01.2014,"3,7","0,2","0,0"
755,25.01.2014,"3,5","0,4","6,1"
756,26.01.2014,"4,7","0,7","10,9"
757,27.01.2014,4,"0,2","0,7"
758,28.01.2014,"4,4","5,1","0,0"
759,29.01.2014,"1,8","6,2","0,0"
760,30.01.2014,"2,7",4,"0,0"
761,31.01.2014,3,"7,5","0,0"
762,01.02.2014,"5,3",0,"3,5"
763,02.02.2014,"4,7","7,8","0,0"
764,03.02.2014,"3,2","7,3","0,0"
765,04.02.2014,"5,5","3,1","0,0"
766,05.02.2014,6,"0,5","0,5"
767,06.02.2014,"8,2","3,9","3,4"
768,07.02.2014,"8,3","0,5","1,6"
769,08.02.2014,"6,6",0,"2,6"
770,09.02.2014,"6,3","0,8","0,0"
771,10.02.2014,"4,8","0,1","0,5"
772,11.02.2014,"6,2","3,6","1,0"
773,12.02.2014,"5,9",7,"1,3"
774,13.02.2014,"5,3",0,"6,4"
775,14.02.2014,"5,2","3,6","5,6"
776,15.02.2014,"10,5","2,2","1,5"
777,16.02.2014,"7,2",5,"0,2"
778,17.02.2014,"6,2","4,4","0,0"
779,18.02.2014,6,0,"0,1"
780,19.02.2014,"7,8","1,6","0,2"
781,20.02.2014,"8,5","3,2","4,4"
782,21.02.2014,7,"2,9","0,4"
783,22.02.2014,5,1,"0,1"
784,23.02.2014,"6,4","7,3","0,0"
785,24.02.2014,9,"9,5","0,0"
786,25.02.2014,"9,4",3,"5,5"
787,26.02.2014,-,-,-
788,27.02.2014,"4,7","4,6","7,5"
789,28.02.2014,"6,3","2,6","0,0"
790,01.03.2014,"5,5","4,4","0,1"
791,02.03.2014,"5,5","7,8","0,0"
792,03.03.2014,"6,3","2,1","0,1"
793,04.03.2014,"5,4","6,7","0,0"
794,05.03.2014,"4,2","3,2","0,0"
795,06.03.2014,6,10,"0,0"
796,07.03.2014,"8,5","7,5","0,0"
797,08.03.2014,"11,1","10,3","0,0"
798,09.03.2014,"13,8","10,8","0,0"
799,10.03.2014,"10,5","10,7","0,0"
800,11.03.2014,"9,8","9,1","0,0"
801,12.03.2014,"9,4","10,5","0,0"
802,13.03.2014,"9,1","10,7","0,0"
803,14.03.2014,"8,3","10,2","0,0"
804,15.03.2014,"9,4","2,1","0,1"
805,16.03.2014,"10,4","1,3","0,0"
806,17.03.2014,"9,8",0,"0,0"
807,18.03.2014,"9,1",0,"2,3"
808,19.03.2014,"11,7",7,"0,0"
809,20.03.2014,"13,5","11,4","0,0"
810,21.03.2014,"10,3","1,1","0,1"
811,22.03.2014,"6,9","3,1","2,4"
812,23.03.2014,5,"4,2","0,0"
813,24.03.2014,"3,9","3,5","0,5"
814,25.03.2014,"4,4","9,4","0,0"
815,26.03.2014,"4,9","7,3","0,0"
816,27.03.2014,"9,9","9,9","0,0"
817,28.03.2014,"11,7","11,4","0,0"
818,29.03.2014,"12,3","11,3","0,0"
819,30.03.2014,12,"7,8","0,0"
820,31.03.2014,14,"7,7","0,0"
821,01.04.2014,"14,4","9,5","0,0"
822,02.04.2014,"14,1",9,"0,0"
823,03.04.2014,"15,1","5,8","0,0"
824,04.04.2014,"14,1",0,"1,2"
825,05.04.2014,"11,7","1,1","0,2"
826,06.04.2014,"13,2","4,5","0,0"
827,07.04.2014,"17,3",7,"3,0"
828,08.04.2014,10,"3,9","1,7"
829,09.04.2014,"9,8","5,9","0,0"
830,10.04.2014,"11,6","2,9","0,0"
831,11.04.2014,"11,2","2,6","0,0"
832,12.04.2014,"10,1","7,9","0,0"
833,13.04.2014,"10,2","4,7","0,0"
834,14.04.2014,"8,8","5,7","0,3"
835,15.04.2014,7,"5,2","0,0"
836,16.04.2014,"8,3","13,1","0,0"
837,17.04.2014,"11,7",11,"0,8"
838,18.04.2014,"9,1","6,7","0,0"
839,19.04.2014,"11,5",12,"0,0"
840,20.04.2014,"16,4",8,"0,0"
841,21.04.2014,"11,6","0,4","0,0"
842,22.04.2014,"12,9","8,2","0,0"
843,23.04.2014,"14,8","9,8","0,0"
844,24.04.2014,"15,1","5,1","6,1"
845,25.04.2014,"16,9","10,8","0,0"
846,26.04.2014,"14,1","3,8","5,2"
847,27.04.2014,12,"1,7","4,8"
848,28.04.2014,"12,8","2,2","12,0"
849,29.04.2014,"12,6",0,"0,2"
850,30.04.2014,"14,6","4,3","0,0"
851,01.05.2014,14,"7,5","6,8"
852,02.05.2014,"10,3",0,"0,0"
853,03.05.2014,"9,7","10,1","0,0"
854,04.05.2014,"9,3","12,2","0,0"
855,05.05.2014,"12,4","12,9","0,0"
856,06.05.2014,"14,5","1,7","8,9"
857,07.05.2014,"12,4","5,8","1,9"
858,08.05.2014,12,"0,1","7,5"
859,09.05.2014,"13,2","4,2","8,1"
860,10.05.2014,"10,7","0,9","8,4"
861,11.05.2014,"11,2","5,2","1,7"
862,12.05.2014,10,"1,6","7,3"
863,13.05.2014,10,"3,5","1,9"
864,14.05.2014,"9,2","7,2","0,1"
865,15.05.2014,"8,9","1,2","0,0"
866,16.05.2014,"12,3","13,1","0,0"
867,17.05.2014,"12,7","11,3","0,0"
868,18.05.2014,"15,1","13,3","0,0"
869,19.05.2014,"18,4","14,1","0,0"
870,20.05.2014,"19,9","7,9","0,0"
871,21.05.2014,"20,3","2,9","0,2"
872,22.05.2014,"18,3","5,1","7,1"
873,23.05.2014,15,4,"0,8"
874,24.05.2014,"14,6","5,3","0,0"
875,25.05.2014,"16,4",12,"0,0"
876,26.05.2014,"16,7","2,8","17,5"
877,27.05.2014,"14,4",0,"16,2"
878,28.05.2014,"13,9",0,"0,0"
879,29.05.2014,"11,8",0,"1,4"
880,30.05.2014,"12,5","6,8","0,0"
881,31.05.2014,"14,1","9,6","0,0"
882,01.06.2014,14,"8,5",0
883,02.06.2014,"14,6","11,2",0
884,03.06.2014,16,9,0
885,04.06.2014,"15,5","4,2","1,6"
886,05.06.2014,"12,9","7,3",0
887,06.06.2014,"17,7","15,6",0
888,07.06.2014,"22,5","10,3",0
889,08.06.2014,"22,8","12,3","0,5"
890,09.06.2014,"23,6","10,7","19,1"
891,10.06.2014,"22,4","10,2",10
892,11.06.2014,"19,2","9,8",0
893,12.06.2014,"18,1","15,2",0
894,13.06.2014,"17,8","8,8",0
895,14.06.2014,"16,1","2,7",0
896,15.06.2014,"16,5","6,7",0
897,16.06.2014,"14,8","2,6",0
898,17.06.2014,"16,1","0,9",0
899,18.06.2014,"16,7","10,7",0
900,19.06.2014,"14,2","0,1","0,7"
901,20.06.2014,"14,7","2,9",0
902,21.06.2014,"15,4","7,8",0
903,22.06.2014,"16,9","9,1",0
904,23.06.2014,"15,7","11,4",0
905,24.06.2014,"16,1",6,0
906,25.06.2014,"14,8","7,3",0
907,26.06.2014,"16,3","9,1",0
908,27.06.2014,"17,6","3,6","5,6"
909,28.06.2014,"15,1","1,2","7,5"
910,29.06.2014,"15,1","1,8","1,4"
911,30.06.2014,"14,9","6,8",0
912,01.07.2014,"14,9","12,8",0
913,02.07.2014,"16,1","12,5",0
914,03.07.2014,19,"15,6",0
915,04.07.2014,22,"8,5",0
916,05.07.2014,"19,9","0,3","8,5"
917,06.07.2014,"21,2","7,6","4,3"
918,07.07.2014,"18,4","11,9","6,4"
919,08.07.2014,"14,8",0,"33,9"
920,09.07.2014,"13,9",0,"35,9"
921,10.07.2014,"20,4","5,9","0,7"
922,11.07.2014,"19,7","0,9","0,1"
923,12.07.2014,"18,7","5,2","0,2"
924,13.07.2014,"18,2","1,5","1,8"
925,14.07.2014,"17,6","2,4","1,1"
926,15.07.2014,"17,1",2,0
927,16.07.2014,"20,7","12,1",0
928,17.07.2014,"22,5","14,5",0
929,18.07.2014,"25,7","14,6",0
930,19.07.2014,"27,1","12,7","0,1"
931,20.07.2014,"22,7","4,2",12
932,21.07.2014,"19,7",0,"25,2"
933,22.07.2014,"22,4","12,2",0
934,23.07.2014,"23,8","12,8",0
935,24.07.2014,"20,6","9,6","9,2"
936,25.07.2014,"18,8","4,2",0
937,26.07.2014,"19,1","6,7",0
938,27.07.2014,"20,3","7,9",0
939,28.07.2014,"21,4","6,8","10,4"
940,29.07.2014,"21,2","3,2","0,9"
941,30.07.2014,20,"5,9",0
942,31.07.2014,"19,4","13,2",0
943,01.08.2014,"21,9","10,6",0
944,02.08.2014,"21,5","8,7","24,1"
945,03.08.2014,"20,3","9,4","6,2"
946,04.08.2014,"19,4","6,2","0,4"
947,05.08.2014,"19,2","10,2",0
948,06.08.2014,"18,1","7,1","3,2"
949,07.08.2014,"19,3","7,2",0
950,08.08.2014,"19,9","4,1","6,9"
951,09.08.2014,"19,5","7,6","0,1"
952,10.08.2014,"19,4","4,5","2,2"
953,11.08.2014,"16,5","8,8","2,3"
954,12.08.2014,16,"7,6","2,4"
955,13.08.2014,16,"5,7",2
956,14.08.2014,"15,2","1,8","1,5"
957,15.08.2014,"14,8","2,6","6,8"
958,16.08.2014,15,"3,6",2
959,17.08.2014,"15,1","2,6",7
960,18.08.2014,"14,2","5,9","3,1"
961,19.08.2014,"12,7","2,4","1,4"
962,20.08.2014,"12,6","9,6","0,4"
963,21.08.2014,"13,6","7,2",0
964,22.08.2014,"14,1","2,6","1,1"
965,23.08.2014,"13,4",6,0
966,24.08.2014,"12,5",7,"0,1"
967,25.08.2014,"13,8","3,7","11,9"
968,26.08.2014,"13,6",0,"10,5"
969,27.08.2014,"15,7","12,6",0
970,28.08.2014,"17,8","6,4","0,2"
971,29.08.2014,"16,5","2,6","0,2"
972,30.08.2014,"16,3",0,"4,5"
973,31.08.2014,14,"1,6",6
1004,01.10.2014,"15,4","8,2",0
1005,02.10.2014,"14,6","6,1",0
1006,03.10.2014,"15,4","10,5",0
1007,04.10.2014,"15,4","9,7",0
1008,05.10.2014,"12,8",0,"0,3"
1009,06.10.2014,"14,2","1,6","4,1"
1010,07.10.2014,14,2,"7,6"
1011,08.10.2014,"13,2","0,3","24,5"
1012,09.10.2014,"15,4","0,1","0,7"
1013,10.10.2014,"14,1","7,2",0
1014,11.10.2014,"13,2","2,3","0,9"
1015,12.10.2014,"13,1","5,7",1
1016,13.10.2014,"15,5","2,5",0
1017,14.10.2014,13,"8,5",0
1018,15.10.2014,"13,3","2,8","2,5"
1019,16.10.2014,14,"2,8",3
1020,17.10.2014,14,"3,5",0
1021,18.10.2014,16,"8,5",0
1022,19.10.2014,18,"8,2","1,3"
1023,20.10.2014,"14,2","2,3","0,1"
1024,21.10.2014,"10,8",0,15
1025,22.10.2014,"8,9","1,4","1,3"
1026,23.10.2014,"11,1","0,1",0
1027,24.10.2014,"11,8",0,"0,8"
1028,25.10.2014,"11,3",0,"0,6"
1029,26.10.2014,"11,7","0,5",0
1030,27.10.2014,"10,8","5,7",-
1031,28.10.2014,"7,8","6,4",-
1032,29.10.2014,"7,8",0,-
1033,30.10.2014,"12,7","0,5",-
1034,31.10.2014,"14,4","3,5",-
1035,01.11.2014,"14,6","6,2",0
1036,02.11.2014,14,5,"2,5"
1037,03.11.2014,"14,1","2,5",11
1038,04.11.2014,"9,6",0,"2,8"
1039,05.11.2014,"8,8","0,5","0,3"
1040,06.11.2014,"7,3","1,4","0,6"
1041,07.11.2014,"6,7","0,5","0,1"
1042,08.11.2014,"10,3","7,7",0
1043,09.11.2014,"9,1","4,9","2,4"
1044,10.11.2014,"9,5","2,9",0
1045,11.11.2014,"9,4",0,"1,2"
1046,12.11.2014,"9,5",0,0
1047,13.11.2014,"8,9","7,1",0
1048,14.11.2014,"11,5","2,6",0
1049,15.11.2014,10,0,"7,6"
1050,16.11.2014,"8,6",0,"5,4"
1051,17.11.2014,"9,8","4,1",0
1052,18.11.2014,"8,8",0,0
1053,19.11.2014,8,0,0
1054,20.11.2014,"4,6","1,6",0
1055,21.11.2014,"5,6","6,9",0
1056,22.11.2014,8,"6,3",0
1057,23.11.2014,"10,9","7,4",3
1058,24.11.2014,"7,4","6,4",0
1059,25.11.2014,"3,9","7,5",0
1060,26.11.2014,"5,5",0,0
1061,27.11.2014,"6,5",0,"0,8"
1062,28.11.2014,"6,4",1,0
1063,29.11.2014,"3,9","0,1",0
1064,30.11.2014,"3,6",0,0
1065,01.12.2014,"3,4",0,0
1066,02.12.2014,"2,3",0,0
1067,03.12.2014,"0,1",0,0
1068,04.12.2014,"2,3",0,0
1069,05.12.2014,4,0,0
1070,06.12.2014,"5,1",0,0
1071,07.12.2014,"5,2","2,5",3
1072,08.12.2014,"3,4","4,9","1,8"
1073,09.12.2014,"3,3",0,2
1074,10.12.2014,"5,3","2,5","3,5"
1075,11.12.2014,6,"0,1","4,4"
1076,12.12.2014,"8,7",0,"7,6"
1077,13.12.2014,"4,2",0,0
1078,14.12.2014,"1,7","5,2",0
1079,15.12.2014,"3,7",0,"2,3"
1080,16.12.2014,"5,5","0,9",0
1081,17.12.2014,"6,3",0,"6,2"
1082,18.12.2014,"11,2",0,"0,1"
1083,19.12.2014,"9,6",0,6
1084,20.12.2014,6,0,"0,4"
1085,21.12.2014,"6,4","0,1","0,1"
1086,22.12.2014,"9,9",0,0
1087,23.12.2014,"10,8",0,0
1088,24.12.2014,"8,1",0,"3,1"
1089,25.12.2014,"4,4","0,7","1,8"
1090,26.12.2014,"2,8","1,5","3,2"
1091,27.12.2014,"1,1",0,"6,3"
1092,28.12.2014,"-2,5",7,"1,9"
1093,29.12.2014,"0,7","1,7","0,4"
1094,30.12.2014,"2,9",0,"0,1"
1095,31.12.2014,3,0,"0,3"
1096,01.01.2015,"1,8","5,1","3,7"
1097,02.01.2015,"5,4","2,2","1,3"
1098,03.01.2015,"2,6",0,"6,9"
1099,04.01.2015,"3,2","6,7","0,0"
1100,05.01.2015,"2,4","4,2","0,0"
1101,06.01.2015,"2,1","3,4","2,1"
1102,07.01.2015,"4,1","5,4","5,8"
1103,08.01.2015,"5,5",0,"18,4"
1104,09.01.2015,9,0,"6,6"
1105,10.01.2015,"10,9",0,"1,3"
1106,11.01.2015,"4,7","0,6","0,1"
1107,12.01.2015,"8,1",0,"0,1"
1108,13.01.2015,"9,6","0,9","6,9"
1109,14.01.2015,"4,4","0,1","3,2"
1110,15.01.2015,"8,2",0,"2,3"
1111,16.01.2015,6,"0,4","0,0"
1112,17.01.2015,"2,9","4,1","0,0"
1113,18.01.2015,"2,5","0,4","0,0"
1114,19.01.2015,"0,3","0,4","0,0"
1115,20.01.2015,"1,3","0,4","0,0"
1116,21.01.2015,"1,5","3,4","0,0"
1117,22.01.2015,"0,8","0,4","0,0"
1118,23.01.2015,0,0,"0,0"
1119,24.01.2015,"0,6","0,2","7,5"
1120,25.01.2015,"0,6",0,"4,2"
1121,26.01.2015,"3,5",0,"8,1"
1122,27.01.2015,4,"0,3","0,3"
1123,28.01.2015,"4,4",0,"2,6"
1124,29.01.2015,"3,1","1,4","2,9"
1125,30.01.2015,"1,7",1,"1,0"
1126,31.01.2015,"1,8","3,4","0,0"
1127,01.02.2015,"1,7",0,"4,8"
1128,02.02.2015,"1,5",0,"1,9"
1129,03.02.2015,1,0,"1,5"
1130,04.02.2015,"-0,7","1,1","0,0"
1131,05.02.2015,"-1,2","3,7","0,0"
1132,06.02.2015,"-0,2","7,9","0,0"
1133,07.02.2015,1,"6,5","0,0"
1134,08.02.2015,"3,9","2,4","0,0"
1135,09.02.2015,"4,7",0,"0,6"
1136,10.02.2015,"5,4",0,"0,0"
1137,11.02.2015,"4,1","3,5","0,0"
1138,12.02.2015,"3,2","6,3","0,0"
1139,13.02.2015,"3,8","8,6","0,0"
1140,14.02.2015,"6,4","6,9","0,0"
1141,15.02.2015,"3,8","9,3","0,0"
1142,16.02.2015,"2,6","8,8","0,0"
1143,17.02.2015,"2,2",0,"0,3"
1144,18.02.2015,"3,4","0,6","0,0"
1145,19.02.2015,"2,1","4,5","0,0"
1146,20.02.2015,"5,5",0,"8,9"
1147,21.02.2015,"4,5","1,8","0,0"
1148,22.02.2015,"3,2","3,1","6,5"
1149,23.02.2015,"3,6","0,8","4,1"
1150,24.02.2015,"4,6","0,8","1,0"
1151,25.02.2015,"4,1","3,8","0,6"
1152,26.02.2015,"6,2","3,9","14,8"
1153,27.02.2015,"5,2","1,9","0,6"
1154,28.02.2015,"3,8","9,9","3,5"
1155,01.03.2015,"7,9","3,9","1,4"
1156,02.03.2015,"5,6","6,2","3,6"
1157,03.03.2015,"4,8","0,4","4,4"
1158,04.03.2015,"4,3","3,5","0,8"
1159,05.03.2015,"4,9","0,6","0,0"
1160,06.03.2015,"4,5",0,"0,0"
1161,07.03.2015,7,"8,5","0,0"
1162,08.03.2015,"10,2","9,8","0,0"
1163,09.03.2015,8,"2,3","0,0"
1164,10.03.2015,"7,9","2,6","0,4"
1165,11.03.2015,"4,9","10,6","0,0"
1166,12.03.2015,"5,9","10,9","0,0"
1167,13.03.2015,"5,3","7,7","0,0"
1168,14.03.2015,"3,9",2,"0,1"
1169,15.03.2015,"5,8","0,1","0,1"
1170,16.03.2015,"6,7","10,3","0,0"
1171,17.03.2015,"9,1","10,3","0,0"
1172,18.03.2015,"9,2","10,4","0,0"
1173,19.03.2015,"6,3",0,"0,0"
1174,20.03.2015,"4,4","0,2","0,7"
1175,21.03.2015,"5,1","2,3","9,5"
1176,22.03.2015,5,"4,6","0,0"
1177,23.03.2015,6,"8,8","0,0"
1178,24.03.2015,"8,2",7,"0,0"
1179,25.03.2015,"6,5",0,"0,6"
1180,26.03.2015,"6,1","1,3","2,2"
1181,27.03.2015,7,"0,8","0,0"
1182,28.03.2015,"7,3",3,"5,0"
1183,29.03.2015,"10,2",0,"9,9"
1184,30.03.2015,"7,6","7,4","15,1"
1185,31.03.2015,9,"3,3","2,6"
1186,01.04.2015,6,"4,2","4,9"
1187,02.04.2015,"6,4","5,7","0,4"
1188,03.04.2015,"6,9","7,3","0,9"
1189,04.04.2015,"6,4","4,5","0,6"
1190,05.04.2015,6,8,"0,0"
1191,06.04.2015,"5,3",1,"0,0"
1192,07.04.2015,"6,3","9,5","0,0"
1193,08.04.2015,"7,8","4,3","0,0"
1194,09.04.2015,"11,2",12,"0,0"
1195,10.04.2015,"13,8","11,8","0,0"
1196,11.04.2015,"11,5","0,9","0,4"
1197,12.04.2015,"10,4","11,9","0,0"
1198,13.04.2015,10,"10,3","0,0"
1199,14.04.2015,"13,4","12,1","0,0"
1200,15.04.2015,16,"12,9","0,0"
1201,16.04.2015,"12,7","11,1","0,0"
1202,17.04.2015,"9,7","9,7","0,0"
1203,18.04.2015,"9,2","13,2","0,0"
1204,19.04.2015,"10,4",13,"0,0"
1205,20.04.2015,"12,9","12,7","0,0"
1206,21.04.2015,"13,6","13,5","0,0"
1207,22.04.2015,"9,5","6,7","0,0"
1208,23.04.2015,"10,5","12,9","0,0"
1209,24.04.2015,"13,8","11,6","0,7"
1210,25.04.2015,"12,9","0,6","5,5"
1211,26.04.2015,"13,7","1,8","8,9"
1212,27.04.2015,"9,1",0,"0,0"
1213,28.04.2015,"7,4","10,9","0,0"
1214,29.04.2015,"8,8","6,1","0,5"
1215,30.04.2015,"8,7","2,6","0,5"
1216,01.05.2015,"8,4","10,3","0,0"
1217,02.05.2015,"10,9","8,1","0,0"
1218,03.05.2015,14,"2,6","9,9"
1219,04.05.2015,"16,5","7,1","3,0"
1220,05.05.2015,"16,7","5,2","1,3"
1221,06.05.2015,"13,1","9,1","0,1"
1222,07.05.2015,"12,2","8,4","0,0"
1223,08.05.2015,"14,4","8,7","0,0"
1224,09.05.2015,"15,8","4,6","0,0"
1225,10.05.2015,"14,5","12,4","0,0"
1226,11.05.2015,"18,2","10,7","0,0"
1227,12.05.2015,"17,1","6,8","0,0"
1228,13.05.2015,"13,7","13,8","0,0"
1229,14.05.2015,"13,1","11,2","0,0"
1230,15.05.2015,"13,2","10,4","0,0"
1231,16.05.2015,"10,2","0,2","0,2"
1232,17.05.2015,"12,6","6,9","0,0"
1233,18.05.2015,"14,1","8,6","0,7"
1234,19.05.2015,"11,3","5,4","0,5"
1235,20.05.2015,"10,8","10,6","3,1"
1236,21.05.2015,"11,9","7,1","0,0"
1237,22.05.2015,"14,7","10,4","0,0"
1238,23.05.2015,15,"3,7","0,0"
1239,24.05.2015,"14,8","9,9","0,7"
1240,25.05.2015,"12,6","1,6","0,7"
1241,26.05.2015,12,"3,4","0,0"
1242,27.05.2015,"13,7","5,9","0,0"
1243,28.05.2015,"14,1","2,4","4,4"
1244,29.05.2015,"12,9","5,5","3,6"
1245,30.05.2015,"10,6","6,4","1,1"
1246,31.05.2015,"14,3","1,4","3,5"
1247,01.06.2015,"13,5","6,9","0,7"
1248,02.06.2015,"16,3","0,2",0
1249,03.06.2015,"16,7","3,8",0
1250,04.06.2015,"18,1","14,1",0
1251,05.06.2015,"23,4","13,8","1,6"
1252,06.06.2015,"18,3","8,3",0
1253,07.06.2015,"16,2","14,4",0
1254,08.06.2015,"14,8","13,5",0
1255,09.06.2015,"13,7","12,5",0
1256,10.06.2015,"18,1",12,0
1257,11.06.2015,"20,7","10,9",0
1258,12.06.2015,"21,6","11,2","0,2"
1259,13.06.2015,"19,1","8,9","2,8"
1260,14.06.2015,"17,8","10,5",0
1261,15.06.2015,"16,4","6,2",0
1262,16.06.2015,"13,4","7,5",0
1263,17.06.2015,"16,3","11,3","5,4"
1264,18.06.2015,"16,7","5,5","0,1"
1265,19.06.2015,"12,4","0,8","2,3"
1266,20.06.2015,"12,9","0,7","0,3"
1267,21.06.2015,16,"3,3","4,5"
1268,22.06.2015,"12,2",0,"14,9"
1269,23.06.2015,"12,1","2,1","2,6"
1270,24.06.2015,"14,4","4,2",0
1271,25.06.2015,"18,3","11,6",0
1272,26.06.2015,"20,7",6,"1,8"
1273,27.06.2015,"19,5","7,6",0
1274,28.06.2015,"19,1","9,2",0
1275,29.06.2015,21,"12,5",0
1276,30.06.2015,"22,1","15,6",0
1277,01.07.2015,"26,4","15,5",0
1278,02.07.2015,"29,6","13,1",0
1279,03.07.2015,"26,9","13,8",0
1280,04.07.2015,"29,4","11,9","0,9"
1281,05.07.2015,"22,9","5,1","1,7"
1282,06.07.2015,20,"14,9",0
1283,07.07.2015,"22,5",8,1
1284,08.07.2015,"16,1","2,7","3,3"
1285,09.07.2015,"15,2","7,2",0
1286,10.07.2015,"16,4","15,2",0
1287,11.07.2015,"21,8","11,9",0
1288,12.07.2015,"16,9","0,7","0,9"
1289,13.07.2015,17,0,"3,7"
1290,14.07.2015,"18,6","0,6","0,2"
1291,15.07.2015,"20,3","1,7",0
1292,16.07.2015,"22,4","10,3",0
1293,17.07.2015,"26,7",13,0
1294,18.07.2015,"21,2","11,6","9,9"
1295,19.07.2015,18,1,"0,1"
1296,20.07.2015,"18,9","4,1","2,9"
1297,21.07.2015,"22,4","6,9","0,3"
1298,22.07.2015,21,6,0
1299,23.07.2015,"18,7",9,0
1300,24.07.2015,"21,2","7,4","2,9"
1301,25.07.2015,16,"1,6","11,1"
1302,26.07.2015,"15,6","8,3","4,3"
1303,27.07.2015,"16,5",1,"4,9"
1304,28.07.2015,"15,3","1,2","0,8"
1305,29.07.2015,"14,7","6,1","1,5"
1306,30.07.2015,"13,9","4,7","2,6"
1307,31.07.2015,"14,7","13,2",0
1308,01.08.2015,"18,4","13,3",0
1309,02.08.2015,"19,5","13,9",0
1310,03.08.2015,"24,2","13,5",0
1311,04.08.2015,"18,8","1,9","6,8"
1312,05.08.2015,"19,9","13,1",0
1313,06.08.2015,"24,9","12,5",7
1314,07.08.2015,"23,8","8,5","4,4"
1315,08.08.2015,20,"0,3",0
1316,09.08.2015,"20,1","5,4","4,1"
1317,10.08.2015,"16,8",0,"16,2"
1318,11.08.2015,"19,4","7,9",0
1319,12.08.2015,"22,1","8,7",0
1320,13.08.2015,"24,8","11,7","5,6"
1321,14.08.2015,22,"7,4",0
1322,15.08.2015,"19,4","4,2","7,7"
1323,16.08.2015,"14,9",0,"16,1"
1324,17.08.2015,"13,6",0,"21,5"
1325,18.08.2015,"14,7","1,6",0
1326,19.08.2015,"15,7","11,3",0
1327,20.08.2015,"18,4","12,3",0
1328,21.08.2015,"19,4","12,9",0
1329,22.08.2015,"20,4",13,0
1330,23.08.2015,"21,2","8,9","7,1"
1331,24.08.2015,"19,4","6,3","1,7"
1332,25.08.2015,"16,9","3,7","0,7"
1333,26.08.2015,"22,2","10,5",0
1334,27.08.2015,"16,6",0,"26,2"
1335,28.08.2015,16,"8,9",0
1336,29.08.2015,"18,6","12,1",0
1337,30.08.2015,24,"10,9",0
1338,31.08.2015,"24,6","11,1","0,6"
1339,01.09.2015,"16,7","0,8","12,6"
1340,02.09.2015,"14,1","4,7",1
1341,03.09.2015,"13,9","5,4",0
1342,04.09.2015,"13,6","4,3","0,7"
1343,05.09.2015,13,"1,4","1,9"
1344,06.09.2015,"12,8","5,9","0,7"
1345,07.09.2015,14,"0,8","0,2"
1346,08.09.2015,"14,2","0,7","0,1"
1347,09.09.2015,"14,9","10,7",0
1348,10.09.2015,"14,7","9,1",0
1349,11.09.2015,"13,6","11,4",0
1350,12.09.2015,"15,4","1,9","12,6"
1351,13.09.2015,17,"2,9","1,9"
1352,14.09.2015,"16,2","5,1","3,4"
1353,15.09.2015,"13,4","3,7","6,6"
1354,16.09.2015,"15,1",0,"12,8"
1355,17.09.2015,"14,7","0,1","6,4"
1356,18.09.2015,"14,2",4,"0,3"
1357,19.09.2015,14,"1,2","1,2"
1358,20.09.2015,"13,1","3,4",0
1359,21.09.2015,"13,9","6,5","1,5"
1360,22.09.2015,"12,3",1,"12,2"
1361,23.09.2015,"12,4","1,5","4,7"
1362,24.09.2015,"13,6","1,3","0,1"
1363,25.09.2015,"13,1","2,8",0
1364,26.09.2015,"12,2","9,3",0
1365,27.09.2015,"11,3","10,6",0
1366,28.09.2015,"11,8","9,6",0
1367,29.09.2015,"12,4","10,4",0
1368,30.09.2015,"13,1","11,2",0
1369,01.10.2015,"11,5","11,1",0
1370,02.10.2015,"10,9",11,0
1371,03.10.2015,"11,7","6,6",0
1372,04.10.2015,"12,6","5,4",0
1373,05.10.2015,"13,3","5,3","10,5"
1374,06.10.2015,"16,4","1,8","0,4"
1375,07.10.2015,15,"0,1","4,5"
1376,08.10.2015,"12,1",0,"5,7"
1377,09.10.2015,"12,9","0,8",0
1378,10.10.2015,"11,3","2,8",0
1379,11.10.2015,"7,6",10,0
1380,12.10.2015,"5,5","8,5",0
1381,13.10.2015,"3,7","0,7","1,4"
1382,14.10.2015,"3,6","0,2","3,2"
1383,15.10.2015,"4,5",0,"10,9"
1384,16.10.2015,"6,3",0,"8,2"
1385,17.10.2015,"6,4",0,0
1386,18.10.2015,"7,7","2,2","0,2"
1387,19.10.2015,"8,4",0,0
1388,20.10.2015,"9,2","0,1","0,6"
1389,21.10.2015,10,"0,7","3,3"
1390,22.10.2015,"11,3",0,"1,2"
1391,23.10.2015,"11,7","4,4",0
1392,24.10.2015,"11,1","0,2",0
1393,25.10.2015,"10,7","0,4",0
1394,26.10.2015,"11,7","8,3",0
1395,27.10.2015,"11,5","8,6",0
1396,28.10.2015,10,"1,1",0
1397,29.10.2015,11,"4,6",0
